steps_today,avg_last_7_days,days_goal_reached_last_7,trend,recommendation_type
14890,9996,4,4894,HOME_WORKOUT
1249,3511,0,-2262,LIGHT_WALK
14253,3913,2,10340,HOME_WORKOUT
14150,6913,4,7237,HOME_WORKOUT
13363,9850,7,3513,RECOVERY_DAY
804,4742,6,-3938,LIGHT_WALK
1449,2261,3,-812,LIGHT_WALK
14692,12594,6,2098,RECOVERY_DAY
11352,10463,1,889,HOME_WORKOUT
5017,11835,3,-6818,LIGHT_WALK
1272,13033,5,-11761,LIGHT_WALK
1939,11331,2,-9392,LIGHT_WALK
3579,13371,0,-9792,LIGHT_WALK
8374,8633,1,-259,HOME_WORKOUT
9840,3736,3,6104,HOME_WORKOUT
792,4543,1,-3751,LIGHT_WALK
8471,12666,5,-4195,RECOVERY_DAY
11342,5238,6,6104,HOME_WORKOUT
4501,4115,6,386,MODERATE_WALK
9605,11008,3,-1403,HOME_WORKOUT
8305,1309,0,6996,HOME_WORKOUT
10696,9567,5,1129,RECOVERY_DAY
3198,11333,4,-8135,LIGHT_WALK
4896,9692,2,-4796,LIGHT_WALK
5826,10300,3,-4474,LIGHT_WALK
13888,4816,5,9072,HOME_WORKOUT
3606,4509,3,-903,MODERATE_WALK
12576,5608,6,6968,HOME_WORKOUT
14127,1081,5,13046,HOME_WORKOUT
12062,11934,5,128,RECOVERY_DAY
506,7540,2,-7034,LIGHT_WALK
5847,6278,5,-431,MODERATE_WALK
2762,1539,3,1223,LIGHT_WALK
2787,2313,4,474,LIGHT_WALK
10015,1335,7,8680,HOME_WORKOUT
6081,10444,7,-4363,LIGHT_WALK
2604,3546,4,-942,LIGHT_WALK
6000,10833,5,-4833,LIGHT_WALK
4138,8170,6,-4032,LIGHT_WALK
7079,6611,0,468,HOME_WORKOUT
8032,6613,6,1419,HOME_WORKOUT
14380,9248,0,5132,HOME_WORKOUT
10137,9357,3,780,HOME_WORKOUT
10548,10299,2,249,HOME_WORKOUT
2342,11791,7,-9449,LIGHT_WALK
11593,12679,5,-1086,RECOVERY_DAY
14638,1788,1,12850,HOME_WORKOUT
3698,12722,4,-9024,LIGHT_WALK
4307,11182,2,-6875,LIGHT_WALK
1950,11795,6,-9845,LIGHT_WALK
4667,11608,3,-6941,LIGHT_WALK
4950,8634,5,-3684,LIGHT_WALK
8711,10205,1,-1494,HOME_WORKOUT
4860,11655,4,-6795,LIGHT_WALK
6548,6399,1,149,MODERATE_WALK
8340,1309,0,7031,HOME_WORKOUT
13600,2509,1,11091,HOME_WORKOUT
3289,11506,4,-8217,LIGHT_WALK
2987,9127,4,-6140,LIGHT_WALK
9307,2745,6,6562,HOME_WORKOUT
5455,1782,5,3673,MODERATE_WALK
2299,7772,2,-5473,LIGHT_WALK
5381,3832,7,1549,MODERATE_WALK
6456,5155,7,1301,MODERATE_WALK
12424,6972,6,5452,HOME_WORKOUT
8109,12681,7,-4572,RECOVERY_DAY
4422,10286,4,-5864,LIGHT_WALK
3291,7044,4,-3753,LIGHT_WALK
6896,6495,0,401,MODERATE_WALK
11730,13088,1,-1358,HOME_WORKOUT
9669,12155,4,-2486,HOME_WORKOUT
11306,1869,0,9437,HOME_WORKOUT
980,5770,0,-4790,LIGHT_WALK
11625,11586,1,39,HOME_WORKOUT
5227,8398,2,-3171,LIGHT_WALK
1546,10436,6,-8890,LIGHT_WALK
9865,8059,3,1806,HOME_WORKOUT
11018,10601,6,417,RECOVERY_DAY
7308,4642,4,2666,HOME_WORKOUT
2218,5141,4,-2923,LIGHT_WALK
8991,7912,2,1079,HOME_WORKOUT
12112,13561,1,-1449,HOME_WORKOUT
3145,11058,1,-7913,LIGHT_WALK
4035,8818,3,-4783,LIGHT_WALK
13312,10146,7,3166,RECOVERY_DAY
7617,1011,6,6606,HOME_WORKOUT
5562,9041,2,-3479,LIGHT_WALK
3255,12928,3,-9673,LIGHT_WALK
10112,7312,5,2800,HOME_WORKOUT
13514,5343,3,8171,HOME_WORKOUT
3803,12097,1,-8294,LIGHT_WALK
10703,13080,0,-2377,HOME_WORKOUT
8392,4371,5,4021,HOME_WORKOUT
1433,13504,7,-12071,LIGHT_WALK
3967,9457,6,-5490,LIGHT_WALK
2103,8669,7,-6566,LIGHT_WALK
11112,7495,0,3617,HOME_WORKOUT
10509,11044,5,-535,RECOVERY_DAY
5163,10976,4,-5813,LIGHT_WALK
509,1538,3,-1029,LIGHT_WALK
11057,5122,4,5935,HOME_WORKOUT
8275,13269,4,-4994,HOME_WORKOUT
1544,9061,2,-7517,LIGHT_WALK
2401,3723,2,-1322,LIGHT_WALK
10884,3509,1,7375,HOME_WORKOUT
10487,5037,6,5450,HOME_WORKOUT
10990,5653,0,5337,HOME_WORKOUT
8771,6138,7,2633,HOME_WORKOUT
7077,8622,3,-1545,HOME_WORKOUT
1134,9244,1,-8110,LIGHT_WALK
3094,12069,6,-8975,LIGHT_WALK
3563,9211,3,-5648,LIGHT_WALK
3368,3140,4,228,MODERATE_WALK
12311,2566,1,9745,HOME_WORKOUT
12009,6380,7,5629,HOME_WORKOUT
4699,8170,5,-3471,LIGHT_WALK
13004,1951,7,11053,HOME_WORKOUT
6476,1460,2,5016,MODERATE_WALK
11606,2331,2,9275,HOME_WORKOUT
14053,9006,6,5047,RECOVERY_DAY
9785,3113,0,6672,HOME_WORKOUT
7820,13901,1,-6081,HOME_WORKOUT
8790,13778,6,-4988,RECOVERY_DAY
6497,10573,4,-4076,LIGHT_WALK
10460,5453,1,5007,HOME_WORKOUT
6262,6016,1,246,MODERATE_WALK
14229,5604,7,8625,HOME_WORKOUT
8273,9047,7,-774,RECOVERY_DAY
7354,1071,5,6283,HOME_WORKOUT
3411,6237,7,-2826,LIGHT_WALK
3897,5811,1,-1914,LIGHT_WALK
10631,6002,0,4629,HOME_WORKOUT
1746,10418,0,-8672,LIGHT_WALK
8904,3090,1,5814,HOME_WORKOUT
5393,4114,6,1279,MODERATE_WALK
11166,2567,3,8599,HOME_WORKOUT
2306,2916,5,-610,LIGHT_WALK
7001,8133,3,-1132,HOME_WORKOUT
2047,4922,6,-2875,LIGHT_WALK
9857,2218,7,7639,HOME_WORKOUT
11216,4631,5,6585,HOME_WORKOUT
14187,13515,1,672,HOME_WORKOUT
9421,4989,6,4432,HOME_WORKOUT
10812,7016,6,3796,HOME_WORKOUT
13694,2244,3,11450,HOME_WORKOUT
5523,11746,5,-6223,LIGHT_WALK
12424,3901,4,8523,HOME_WORKOUT
4585,11668,5,-7083,LIGHT_WALK
1563,8327,3,-6764,LIGHT_WALK
4770,1127,4,3643,MODERATE_WALK
6867,1543,3,5324,MODERATE_WALK
1785,5883,7,-4098,LIGHT_WALK
13625,13635,1,-10,HOME_WORKOUT
4953,1409,6,3544,MODERATE_WALK
8013,9983,4,-1970,HOME_WORKOUT
5200,2546,5,2654,MODERATE_WALK
7194,9314,2,-2120,HOME_WORKOUT
11931,8582,1,3349,HOME_WORKOUT
13845,9526,0,4319,HOME_WORKOUT
5470,7393,7,-1923,LIGHT_WALK
6897,11924,7,-5027,LIGHT_WALK
3220,5487,4,-2267,LIGHT_WALK
13515,6566,7,6949,HOME_WORKOUT
4776,12982,7,-8206,LIGHT_WALK
13865,3358,7,10507,HOME_WORKOUT
10430,4003,4,6427,HOME_WORKOUT
11669,5026,2,6643,HOME_WORKOUT
11037,5122,5,5915,HOME_WORKOUT
2598,12165,1,-9567,LIGHT_WALK
6846,1809,0,5037,MODERATE_WALK
2780,3614,5,-834,LIGHT_WALK
4689,2703,4,1986,MODERATE_WALK
5623,10930,2,-5307,LIGHT_WALK
1552,1924,5,-372,LIGHT_WALK
5129,13733,5,-8604,LIGHT_WALK
5134,3287,0,1847,MODERATE_WALK
768,11871,2,-11103,LIGHT_WALK
12209,7276,2,4933,HOME_WORKOUT
2824,13047,5,-10223,LIGHT_WALK
8235,1810,0,6425,HOME_WORKOUT
11784,8443,1,3341,HOME_WORKOUT
13268,7727,1,5541,HOME_WORKOUT
7001,4022,3,2979,HOME_WORKOUT
3519,4288,7,-769,MODERATE_WALK
7617,6176,0,1441,HOME_WORKOUT
9780,13240,6,-3460,RECOVERY_DAY
11464,1055,7,10409,HOME_WORKOUT
10761,2239,1,8522,HOME_WORKOUT
4083,4266,2,-183,MODERATE_WALK
10537,7739,0,2798,HOME_WORKOUT
5469,13586,7,-8117,LIGHT_WALK
4388,11974,3,-7586,LIGHT_WALK
4353,1769,1,2584,MODERATE_WALK
5818,2107,4,3711,MODERATE_WALK
10401,4776,6,5625,HOME_WORKOUT
14502,12213,0,2289,HOME_WORKOUT
14016,5510,1,8506,HOME_WORKOUT
13171,7459,1,5712,HOME_WORKOUT
10423,4296,7,6127,HOME_WORKOUT
1953,2866,0,-913,LIGHT_WALK
8653,10404,7,-1751,RECOVERY_DAY
11997,7587,6,4410,HOME_WORKOUT
4914,9174,1,-4260,LIGHT_WALK
3517,1847,7,1670,MODERATE_WALK
7388,3537,1,3851,HOME_WORKOUT
11226,5449,0,5777,HOME_WORKOUT
7067,4999,3,2068,HOME_WORKOUT
1301,2836,4,-1535,LIGHT_WALK
1815,6692,1,-4877,LIGHT_WALK
11659,3330,5,8329,HOME_WORKOUT
4365,3898,7,467,MODERATE_WALK
5498,12635,3,-7137,LIGHT_WALK
13291,7022,6,6269,HOME_WORKOUT
953,3418,5,-2465,LIGHT_WALK
9987,3734,1,6253,HOME_WORKOUT
11308,12604,7,-1296,RECOVERY_DAY
1484,10366,4,-8882,LIGHT_WALK
14720,4354,1,10366,HOME_WORKOUT
11776,6338,6,5438,HOME_WORKOUT
13522,2980,1,10542,HOME_WORKOUT
4601,13228,5,-8627,LIGHT_WALK
10747,1003,6,9744,HOME_WORKOUT
9390,6994,3,2396,HOME_WORKOUT
5027,1948,4,3079,MODERATE_WALK
6630,7915,5,-1285,MODERATE_WALK
13702,4894,2,8808,HOME_WORKOUT
2356,13289,1,-10933,LIGHT_WALK
3561,4472,7,-911,MODERATE_WALK
3852,9206,1,-5354,LIGHT_WALK
5624,12208,4,-6584,LIGHT_WALK
1750,2346,4,-596,LIGHT_WALK
9846,13212,0,-3366,HOME_WORKOUT
12237,2428,0,9809,HOME_WORKOUT
11726,9306,4,2420,HOME_WORKOUT
8062,11897,6,-3835,RECOVERY_DAY
3129,10970,0,-7841,LIGHT_WALK
13466,12322,4,1144,HOME_WORKOUT
5834,8081,5,-2247,LIGHT_WALK
3604,6350,4,-2746,LIGHT_WALK
2712,1832,6,880,LIGHT_WALK
13737,6339,1,7398,HOME_WORKOUT
12791,1253,0,11538,HOME_WORKOUT
1415,9677,7,-8262,LIGHT_WALK
5535,12130,1,-6595,LIGHT_WALK
8934,10085,1,-1151,HOME_WORKOUT
1122,3624,0,-2502,LIGHT_WALK
7823,6547,2,1276,HOME_WORKOUT
7677,10007,4,-2330,HOME_WORKOUT
1619,4307,1,-2688,LIGHT_WALK
7371,1020,0,6351,HOME_WORKOUT
6763,12229,7,-5466,LIGHT_WALK
8987,5007,1,3980,HOME_WORKOUT
10596,5620,5,4976,HOME_WORKOUT
4073,3307,5,766,MODERATE_WALK
13775,7319,6,6456,HOME_WORKOUT
1707,9223,5,-7516,LIGHT_WALK
6200,10272,2,-4072,LIGHT_WALK
2398,12415,0,-10017,LIGHT_WALK
1016,4568,4,-3552,LIGHT_WALK
3370,6056,1,-2686,LIGHT_WALK
8530,1095,6,7435,HOME_WORKOUT
14587,13345,2,1242,HOME_WORKOUT
10395,6790,0,3605,HOME_WORKOUT
8480,7839,4,641,HOME_WORKOUT
7631,11546,4,-3915,HOME_WORKOUT
13191,7023,4,6168,HOME_WORKOUT
2019,7994,2,-5975,LIGHT_WALK
14707,2708,4,11999,HOME_WORKOUT
14820,1407,1,13413,HOME_WORKOUT
4744,13018,2,-8274,LIGHT_WALK
2865,9882,4,-7017,LIGHT_WALK
4100,11073,2,-6973,LIGHT_WALK
8262,1793,0,6469,HOME_WORKOUT
4887,7217,1,-2330,LIGHT_WALK
4073,10547,5,-6474,LIGHT_WALK
8699,3113,1,5586,HOME_WORKOUT
2584,12499,7,-9915,LIGHT_WALK
10740,11035,6,-295,RECOVERY_DAY
4391,11312,0,-6921,LIGHT_WALK
12518,8487,5,4031,HOME_WORKOUT
3115,4394,5,-1279,MODERATE_WALK
2126,13087,0,-10961,LIGHT_WALK
5472,5622,0,-150,MODERATE_WALK
14010,1814,0,12196,HOME_WORKOUT
12028,13062,0,-1034,HOME_WORKOUT
11334,10070,3,1264,HOME_WORKOUT
5982,13125,3,-7143,LIGHT_WALK
3776,7960,2,-4184,LIGHT_WALK
11858,11476,2,382,HOME_WORKOUT
2298,11831,3,-9533,LIGHT_WALK
4220,12097,3,-7877,LIGHT_WALK
1968,10921,7,-8953,LIGHT_WALK
6667,13600,1,-6933,LIGHT_WALK
14418,12759,6,1659,RECOVERY_DAY
8815,9073,1,-258,HOME_WORKOUT
7470,7456,1,14,HOME_WORKOUT
895,13806,0,-12911,LIGHT_WALK
4768,1359,0,3409,MODERATE_WALK
12724,11870,3,854,HOME_WORKOUT
1912,1710,2,202,LIGHT_WALK
6885,10510,4,-3625,LIGHT_WALK
6063,3571,0,2492,MODERATE_WALK
8579,13432,0,-4853,HOME_WORKOUT
10359,2266,0,8093,HOME_WORKOUT
9652,1378,5,8274,HOME_WORKOUT
1126,6053,7,-4927,LIGHT_WALK
14093,13326,7,767,RECOVERY_DAY
6053,7292,3,-1239,MODERATE_WALK
10937,11272,0,-335,HOME_WORKOUT
6822,7685,3,-863,MODERATE_WALK
2169,9756,0,-7587,LIGHT_WALK
8741,4890,1,3851,HOME_WORKOUT
851,9441,4,-8590,LIGHT_WALK
7673,5788,7,1885,HOME_WORKOUT
2350,10903,0,-8553,LIGHT_WALK
13400,10157,4,3243,HOME_WORKOUT
577,2764,4,-2187,LIGHT_WALK
5430,3254,0,2176,MODERATE_WALK
546,6779,0,-6233,LIGHT_WALK
2528,2882,7,-354,LIGHT_WALK
1362,5966,6,-4604,LIGHT_WALK
12501,8084,5,4417,HOME_WORKOUT
9461,2667,0,6794,HOME_WORKOUT
6454,7561,1,-1107,MODERATE_WALK
14192,12703,4,1489,HOME_WORKOUT
14033,5370,2,8663,HOME_WORKOUT
9764,13580,5,-3816,RECOVERY_DAY
8452,10895,3,-2443,HOME_WORKOUT
6569,5229,4,1340,MODERATE_WALK
4704,4004,2,700,MODERATE_WALK
11256,10286,4,970,HOME_WORKOUT
10094,8338,5,1756,HOME_WORKOUT
6911,13161,6,-6250,LIGHT_WALK
13359,5551,1,7808,HOME_WORKOUT
7165,10406,2,-3241,HOME_WORKOUT
12002,9762,7,2240,RECOVERY_DAY
12675,6042,3,6633,HOME_WORKOUT
5683,6528,7,-845,MODERATE_WALK
505,5902,1,-5397,LIGHT_WALK
12946,9473,2,3473,HOME_WORKOUT
7164,13631,7,-6467,RECOVERY_DAY
5777,1868,3,3909,MODERATE_WALK
14224,4588,3,9636,HOME_WORKOUT
614,7027,5,-6413,LIGHT_WALK
14150,3054,7,11096,HOME_WORKOUT
13827,3936,0,9891,HOME_WORKOUT
7525,13587,7,-6062,RECOVERY_DAY
6200,10592,6,-4392,LIGHT_WALK
14960,5476,1,9484,HOME_WORKOUT
8237,1289,3,6948,HOME_WORKOUT
12849,8642,3,4207,HOME_WORKOUT
1035,4987,5,-3952,LIGHT_WALK
12147,4991,7,7156,HOME_WORKOUT
11509,7275,2,4234,HOME_WORKOUT
6086,8556,6,-2470,LIGHT_WALK
10029,11049,2,-1020,HOME_WORKOUT
13732,10648,3,3084,HOME_WORKOUT
14419,12857,5,1562,RECOVERY_DAY
5445,10761,5,-5316,LIGHT_WALK
8196,8353,5,-157,HOME_WORKOUT
5580,11971,0,-6391,LIGHT_WALK
3479,2323,0,1156,MODERATE_WALK
5046,11803,6,-6757,LIGHT_WALK
7618,12202,3,-4584,HOME_WORKOUT
8155,3457,6,4698,HOME_WORKOUT
4608,3934,1,674,MODERATE_WALK
8290,9164,1,-874,HOME_WORKOUT
3394,12076,4,-8682,LIGHT_WALK
6698,7505,5,-807,MODERATE_WALK
1936,13559,0,-11623,LIGHT_WALK
13622,13136,1,486,HOME_WORKOUT
13339,10519,4,2820,HOME_WORKOUT
12611,11231,2,1380,HOME_WORKOUT
14205,1991,3,12214,HOME_WORKOUT
14650,5669,2,8981,HOME_WORKOUT
1608,9933,0,-8325,LIGHT_WALK
10553,9097,4,1456,HOME_WORKOUT
9250,4714,7,4536,HOME_WORKOUT
13260,11473,4,1787,HOME_WORKOUT
3150,8823,0,-5673,LIGHT_WALK
6528,8015,0,-1487,MODERATE_WALK
10563,4927,3,5636,HOME_WORKOUT
7034,5146,2,1888,HOME_WORKOUT
7052,3189,7,3863,HOME_WORKOUT
10371,13276,7,-2905,RECOVERY_DAY
820,11171,7,-10351,LIGHT_WALK
1689,12415,2,-10726,LIGHT_WALK
1411,10195,5,-8784,LIGHT_WALK
2452,9471,4,-7019,LIGHT_WALK
10996,10352,1,644,HOME_WORKOUT
14415,4146,2,10269,HOME_WORKOUT
4953,5726,1,-773,MODERATE_WALK
10968,10768,7,200,RECOVERY_DAY
11108,10803,4,305,HOME_WORKOUT
3136,9431,5,-6295,LIGHT_WALK
6198,5141,6,1057,MODERATE_WALK
634,2603,6,-1969,LIGHT_WALK
2506,8268,7,-5762,LIGHT_WALK
8582,9712,3,-1130,HOME_WORKOUT
4994,13062,3,-8068,LIGHT_WALK
3389,9940,5,-6551,LIGHT_WALK
1537,2370,2,-833,LIGHT_WALK
1651,3308,3,-1657,LIGHT_WALK
1975,12594,6,-10619,LIGHT_WALK
13545,5639,4,7906,HOME_WORKOUT
14520,7549,6,6971,HOME_WORKOUT
10991,11198,0,-207,HOME_WORKOUT
12075,1646,5,10429,HOME_WORKOUT
12452,13404,7,-952,RECOVERY_DAY
1287,5301,3,-4014,LIGHT_WALK
2212,3455,6,-1243,LIGHT_WALK
2481,11553,7,-9072,LIGHT_WALK
1498,10753,2,-9255,LIGHT_WALK
7157,3965,2,3192,HOME_WORKOUT
13119,1362,4,11757,HOME_WORKOUT
8211,4591,2,3620,HOME_WORKOUT
10483,4979,1,5504,HOME_WORKOUT
14639,5066,2,9573,HOME_WORKOUT
11696,6633,3,5063,HOME_WORKOUT
9050,12361,7,-3311,RECOVERY_DAY
2542,5366,6,-2824,LIGHT_WALK
5835,4856,3,979,MODERATE_WALK
8863,13007,7,-4144,RECOVERY_DAY
4366,4336,4,30,MODERATE_WALK
9092,6597,1,2495,HOME_WORKOUT
11977,6206,0,5771,HOME_WORKOUT
10161,3566,4,6595,HOME_WORKOUT
6152,7195,2,-1043,MODERATE_WALK
3520,4909,1,-1389,MODERATE_WALK
5666,1128,6,4538,MODERATE_WALK
11423,1635,1,9788,HOME_WORKOUT
2978,12443,4,-9465,LIGHT_WALK
5058,1544,7,3514,MODERATE_WALK
4130,10931,0,-6801,LIGHT_WALK
3720,8046,6,-4326,LIGHT_WALK
13897,10510,7,3387,RECOVERY_DAY
12938,9517,7,3421,RECOVERY_DAY
12131,10798,4,1333,HOME_WORKOUT
3408,9540,5,-6132,LIGHT_WALK
1586,13438,3,-11852,LIGHT_WALK
9298,11717,0,-2419,HOME_WORKOUT
14837,8347,3,6490,HOME_WORKOUT
12684,1442,2,11242,HOME_WORKOUT
2802,6878,4,-4076,LIGHT_WALK
741,3505,5,-2764,LIGHT_WALK
8601,13241,6,-4640,RECOVERY_DAY
10687,12917,6,-2230,RECOVERY_DAY
9228,13013,4,-3785,HOME_WORKOUT
